categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,snacks,,TOSTI,Snack De Arroz Queso Tosti 70 Gr.,,"$820,00",,11714.29KG,https://diaonline.supermercadosdia.com.ar/snack-de-arroz-queso-tosti-70-gr-299913/p,https://ardiaprod.vtexassets.com/arquivos/ids/285036-500-auto?v=638349688723700000&width=500&height=auto&aspect=true
almacen,snacks,,TOSTITOS,Nachos De Maíz Tostitos X 77 Gr.,,"$2.070,00",,26883.12KG,https://diaonline.supermercadosdia.com.ar/nachos-de-maiz-tostitos-x-77-gr-296688/p,https://ardiaprod.vtexassets.com/arquivos/ids/290258-500-auto?v=638428255910930000&width=500&height=auto&aspect=true
almacen,snacks,,SIN MARCA,Pistacho 100 Gr.,,"$3.800,00",,38000.00KG,https://diaonline.supermercadosdia.com.ar/pistacho-100-gr-285273/p,https://ardiaprod.vtexassets.com/arquivos/ids/279453-500-auto?v=638322628584600000&width=500&height=auto&aspect=true
almacen,snacks,,NIKITOS,Pizzitos Nikitos Jamón y Queso 100 Gr.,,"$690,00",,6900.00KG,https://diaonline.supermercadosdia.com.ar/pizzitos-nikitos-jamon-y-queso-100-gr-282322/p,https://ardiaprod.vtexassets.com/arquivos/ids/278353-500-auto?v=638322615598400000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Galletitas Pancitos Pizza Horneados Snack Dia 70 Gr,,"$675,00",,,https://diaonline.supermercadosdia.com.ar/galletitas-pancitos-pizza-horneados-snack-dia-70-gr-285372/p,https://ardiaprod.vtexassets.com/arquivos/ids/279456-500-auto?v=638322628626270000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Galletitas Pancitos Horneados Snack Dia Clasico 70 Gr,,"$675,00",,,https://diaonline.supermercadosdia.com.ar/galletitas-pancitos-horneados-snack-dia-clasico-70-gr-285371/p,https://ardiaprod.vtexassets.com/arquivos/ids/279454-500-auto?v=638322628602370000&width=500&height=auto&aspect=true
almacen,snacks,,PEP,Palitos Salados Sabor Queso Pep X 120 Gr.,,"$2.180,00",,18166.67KG,https://diaonline.supermercadosdia.com.ar/palitos-salados-sabor-queso-pep-x-120-gr-40427/p,https://ardiaprod.vtexassets.com/arquivos/ids/290111-500-auto?v=638428254004100000&width=500&height=auto&aspect=true
almacen,snacks,,PEP,Palitos Salados Sabor Quesp Pep X 84 Gr.,,"$1.815,00",,21607.14KG,https://diaonline.supermercadosdia.com.ar/palitos-salados-sabor-quesp-pep-x-84-gr-46579/p,https://ardiaprod.vtexassets.com/arquivos/ids/290115-500-auto?v=638428254058170000&width=500&height=auto&aspect=true
almacen,snacks,,PEHUAMAR,Chizitos De Maíz Pehuamar Maicitos X 125 Gr.,,"$2.150,00",,17200.00KG,https://diaonline.supermercadosdia.com.ar/chizitos-de-maiz-pehuamar-maicitos-x-125-gr-273111/p,https://ardiaprod.vtexassets.com/arquivos/ids/290207-500-auto?v=638428255260070000&width=500&height=auto&aspect=true
almacen,snacks,,SLICES TERRA,Batatas Fritas Slices Terra 65 Gr.,,"$940,00",,14461.54KG,https://diaonline.supermercadosdia.com.ar/batatas-fritas-slices-terra-65-gr-287787/p,https://ardiaprod.vtexassets.com/arquivos/ids/279709-500-auto?v=638322632210030000&width=500&height=auto&aspect=true
almacen,snacks,,PEP,Snack Sabor A Pizza Pep Rueditas X 120 Gr.,,"$2.360,00",,19666.67KG,https://diaonline.supermercadosdia.com.ar/snack-sabor-a-pizza-pep-rueditas-x-120-gr-273113/p,https://ardiaprod.vtexassets.com/arquivos/ids/299100-500-auto?v=638503266267500000&width=500&height=auto&aspect=true
almacen,snacks,,PEP,Palitos Salados Sabor Panceta Pep X 120 Gr.,,"$2.360,00",,19666.67KG,https://diaonline.supermercadosdia.com.ar/palitos-salados-sabor-panceta-pep-x-120-gr-273112/p,https://ardiaprod.vtexassets.com/arquivos/ids/290212-500-auto?v=638428255312770000&width=500&height=auto&aspect=true
almacen,snacks,,3D,Tubitos De Harina De Maíz Sabor Queso 3D Mega Queso X 143 Gr.,,"$3.845,00",,26888.11KG,https://diaonline.supermercadosdia.com.ar/tubitos-de-harina-de-maiz-sabor-queso-3d-mega-queso-x-143-gr-273071/p,https://ardiaprod.vtexassets.com/arquivos/ids/290204-500-auto?v=638428255228070000&width=500&height=auto&aspect=true
almacen,snacks,,GALLO (SNACK),Chips Crocantes Gallo Snacks Pizza 100 Gr.,,"$585,00",,5850.00KG,https://diaonline.supermercadosdia.com.ar/chips-crocantes-gallo-snacks-pizza-100-gr-265318/p,https://ardiaprod.vtexassets.com/arquivos/ids/273381-500-auto?v=638322551418670000&width=500&height=auto&aspect=true
almacen,snacks,,GALLO,Bizcochos de Arroz Salados Gallo Snacks 50 Gr.,,"$615,00",,12300.00KG,https://diaonline.supermercadosdia.com.ar/bizcochos-de-arroz-salados-gallo-snacks-50-gr-232692/p,https://ardiaprod.vtexassets.com/arquivos/ids/270167-500-auto?v=638322502782170000&width=500&height=auto&aspect=true
